001620261,M12,00048411,Medical Incident,06/10/2000,06/10/2000,06/10/2000 09:19:06 PM,06/10/2000 09:20:15 PM,06/10/2000 09:20:42 PM,06/10/2000 09:21:43 PM,06/10/2000 09:24:59 PM,06/10/2000 09:32:52 PM,,Other,06/10/2000 10:05:59 PM,600 Block of CASTRO ST,SF,94114,B06,06,5437,3,3,3,true,,1,MEDIC,1,6,8,Castro/Upper Market,"(37.7584836229663, -122.434844610505)",001620261-M12
030180189,M08,03005222,Medical Incident,01/18/2003,01/18/2003,01/18/2003 01:26:17 PM,01/18/2003 01:27:45 PM,01/18/2003 01:28:15 PM,01/18/2003 01:32:00 PM,01/18/2003 01:36:52 PM,,,Other,01/18/2003 01:55:23 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,1,1,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7842056749338, -122.407612731809)",030180189-M08
041110273,RC1,04031573,Medical Incident,04/20/2004,04/20/2004,04/20/2004 03:18:11 PM,04/20/2004 03:20:03 PM,04/20/2004 03:21:09 PM,,,04/20/2004 03:46:46 PM,,Other,04/20/2004 04:07:29 PM,2200 Block of STOCKTON ST,SF,94133,B01,28,1341,3,3,3,true,,1,RESCUE CAPTAIN,2,1,3,North Beach,"(37.8065039063876, -122.410335822065)",041110273-RC1
122380129,KM11,12078791,Medical Incident,08/25/2012,08/25/2012,08/25/2012 10:39:44 AM,08/25/2012 10:44:05 AM,08/25/2012 10:44:22 AM,08/25/2012 10:44:59 AM,,,,Other,,300 Block of EDDY ST,SF,94102,B02,03,1545,1,1,2,false,Non Life-threatening,1,PRIVATE,1,2,6,Tenderloin,"(37.7838385180026, -122.41377551206)",122380129-KM11
120740125,KM10,12024500,Medical Incident,03/14/2012,03/14/2012,03/14/2012 10:07:01 AM,03/14/2012 10:08:50 AM,03/14/2012 10:09:07 AM,03/14/2012 10:09:45 AM,03/14/2012 10:19:29 AM,03/14/2012 10:39:29 AM,03/14/2012 10:52:52 AM,Code 2 Transport,03/14/2012 11:15:24 AM,1500 Block of 27TH AVE,SF,94122,B08,18,7475,2,2,2,false,Non Life-threatening,1,PRIVATE,2,8,4,Sunset/Parkside,"(37.7585246809255, -122.485302914204)",120740125-KM10
110230094,AM04,11007514,Medical Incident,01/23/2011,01/23/2011,01/23/2011 08:49:40 AM,01/23/2011 08:49:58 AM,01/23/2011 08:50:25 AM,01/23/2011 08:51:26 AM,01/23/2011 09:05:36 AM,01/23/2011 09:07:18 AM,01/23/2011 09:26:50 AM,Code 2 Transport,01/23/2011 10:09:30 AM,"CALL BOX: ELLSWORTH ST/ALEMANY SB BL,SF",SF,94110,B06,32,5645,2,2,2,false,,1,PRIVATE,1,6,9,Bernal Heights,"(37.7322713620509, -122.418897144818)",110230094-AM04
010270062,M07,01008087,Medical Incident,01/27/2001,01/26/2001,01/27/2001 05:28:26 AM,01/27/2001 05:29:29 AM,01/27/2001 05:29:52 AM,01/27/2001 05:31:07 AM,01/27/2001 05:32:51 AM,01/27/2001 06:01:55 AM,01/27/2001 06:09:48 AM,Other,01/27/2001 06:34:27 AM,100 Block of CAPP ST,SF,94110,B02,07,5236,3,3,3,true,,1,MEDIC,1,2,9,Mission,"(37.7642910155103, -122.418689416733)",010270062-M07
160413274,B09,16016603,Structure Fire,02/10/2016,02/10/2016,02/10/2016 07:07:28 PM,02/10/2016 07:09:13 PM,02/10/2016 07:10:08 PM,02/10/2016 07:11:37 PM,02/10/2016 07:17:50 PM,,,Fire,02/10/2016 07:19:10 PM,400 Block of YALE ST,San Francisco,94134,B09,42,6346,3,3,3,false,Alarm,1,CHIEF,4,9,9,Portola,"(37.7234449779014, -122.416134791446)",160413274-B09
052720446,D3,05073084,Structure Fire,09/29/2005,09/29/2005,09/29/2005 11:58:39 PM,09/29/2005 11:59:12 PM,09/29/2005 11:59:37 PM,09/30/2005 12:01:12 AM,,,,Other,09/30/2005 12:07:08 AM,200 Block of LAKEVIEW AVE,SF,94112,B09,33,8323,3,3,3,false,,1,CHIEF,10,9,11,Oceanview/Merced/Ingleside,"(37.71722219139, -122.452229888013)",052720446-D3
041790374,RS1,04050180,Structure Fire,06/27/2004,06/27/2004,06/27/2004 07:58:51 PM,06/27/2004 07:59:46 PM,06/27/2004 08:00:01 PM,06/27/2004 08:02:18 PM,,,,Other,06/27/2004 08:13:36 PM,800 Block of GOLDEN GATE AVE,SF,94102,B02,05,3263,3,3,3,false,,1,RESCUE SQUAD,11,2,5,Western Addition,"(37.7803481047255, -122.425362908015)",041790374-RS1
120530220,KM14,12017522,Medical Incident,02/22/2012,02/22/2012,02/22/2012 02:10:02 PM,02/22/2012 02:11:21 PM,02/22/2012 02:13:17 PM,02/22/2012 02:17:54 PM,02/22/2012 02:21:40 PM,,,Other,02/22/2012 02:29:45 PM,2900 Block of SAN BRUNO AVE,SF,94134,B10,44,6326,2,2,2,false,Non Life-threatening,1,PRIVATE,1,10,9,Portola,"(37.7246523794049, -122.402288649686)",120530220-KM14
150822188,56,15031406,Medical Incident,03/23/2015,03/23/2015,03/23/2015 03:17:09 PM,03/23/2015 03:18:47 PM,03/23/2015 03:18:54 PM,03/23/2015 03:19:13 PM,03/23/2015 03:22:38 PM,03/23/2015 03:46:40 PM,03/23/2015 03:50:52 PM,Code 3 Transport,03/23/2015 04:28:17 PM,1500 Block of SUTTER ST,San Francisco,94109,B04,38,3324,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",150822188-56
090270390,82,09008250,Medical Incident,01/27/2009,01/27/2009,01/27/2009 09:38:18 PM,01/27/2009 09:39:09 PM,01/27/2009 09:39:57 PM,01/27/2009 09:40:50 PM,01/27/2009 09:49:10 PM,01/27/2009 09:53:48 PM,01/27/2009 10:12:03 PM,Code 2 Transport,01/27/2009 10:40:32 PM,2400 Block of SAN BRUNO AVE,SF,94134,B10,42,6362,3,3,3,true,,1,MEDIC,2,10,9,Portola,"(37.7307945918953, -122.404830420604)",090270390-82
080110264,E01,08003740,Medical Incident,01/11/2008,01/11/2008,01/11/2008 02:42:00 PM,01/11/2008 02:44:29 PM,01/11/2008 02:44:59 PM,01/11/2008 02:46:30 PM,01/11/2008 02:58:50 PM,,,Other,01/11/2008 02:59:56 PM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,false,,1,ENGINE,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",080110264-E01
122460252,88,12081410,Medical Incident,09/02/2012,09/02/2012,09/02/2012 03:22:36 PM,09/02/2012 03:22:48 PM,09/02/2012 03:23:26 PM,09/02/2012 03:23:39 PM,09/02/2012 03:34:55 PM,09/02/2012 03:45:26 PM,09/02/2012 04:13:14 PM,Code 2 Transport,09/02/2012 04:30:03 PM,HARRISON ST/13TH ST,SF,94103,B02,36,5112,1,1,2,true,Non Life-threatening,1,MEDIC,1,2,6,Mission,"(37.7695020049208, -122.413385239835)",122460252-88
051580230,M29,05042148,Medical Incident,06/07/2005,06/07/2005,06/07/2005 01:26:02 PM,06/07/2005 01:28:11 PM,06/07/2005 01:28:44 PM,06/07/2005 01:29:41 PM,06/07/2005 01:34:50 PM,06/07/2005 01:50:11 PM,06/07/2005 01:53:58 PM,Code 2 Transport,06/07/2005 02:26:00 PM,100 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,,1,MEDIC,2,10,10,Potrero Hill,"(37.7535645746594, -122.395635436168)",051580230-M29
161940202,63,16076512,Medical Incident,07/12/2016,07/11/2016,07/12/2016 02:20:49 AM,07/12/2016 02:20:49 AM,07/12/2016 02:23:33 AM,07/12/2016 02:25:32 AM,07/12/2016 02:31:11 AM,07/12/2016 02:51:29 AM,07/12/2016 03:04:18 AM,Code 2 Transport,07/12/2016 03:58:31 AM,600 Block of SAN JOSE AVE,San Francisco,94110,B06,11,5577,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,6,8,Bernal Heights,"(37.74473055186, -122.422242631424)",161940202-63
061030038,E21,06028523,Medical Incident,04/13/2006,04/12/2006,04/13/2006 04:47:46 AM,04/13/2006 04:51:15 AM,04/13/2006 04:51:21 AM,04/13/2006 04:52:39 AM,04/13/2006 04:54:18 AM,,,Other,04/13/2006 04:58:24 AM,500 Block of STEINER ST,SF,94117,B05,21,3632,3,3,3,false,,1,ENGINE,1,5,5,Hayes Valley,"(37.7742157845074, -122.432629606271)",061030038-E21
101580287,65,10049718,Medical Incident,06/07/2010,06/07/2010,06/07/2010 04:56:48 PM,06/07/2010 04:58:44 PM,06/07/2010 05:22:26 PM,,06/07/2010 05:22:49 PM,06/07/2010 05:52:02 PM,06/07/2010 06:08:14 PM,Code 2 Transport,06/07/2010 06:32:59 PM,500 Block of ELLIS ST,SF,94109,B02,03,1555,1,1,2,true,,1,MEDIC,1,2,6,Tenderloin,"(37.784476659022, -122.415414178631)",101580287-65
092210024,E09,09065509,Medical Incident,08/09/2009,08/08/2009,08/09/2009 02:01:39 AM,08/09/2009 02:02:26 AM,08/09/2009 02:03:06 AM,08/09/2009 02:04:44 AM,08/09/2009 02:07:48 AM,,,Other,08/09/2009 02:17:23 AM,3100 Block of CESAR CHAVEZ ST,SF,94110,B06,09,5622,3,3,3,true,,1,ENGINE,2,6,9,Bernal Heights,"(37.748166431151, -122.412573078107)",092210024-E09
162970858,E07,16118097,Medical Incident,10/23/2016,10/23/2016,10/23/2016 08:35:15 AM,10/23/2016 08:35:58 AM,10/23/2016 08:36:31 AM,10/23/2016 08:36:52 AM,10/23/2016 08:38:17 AM,,,Code 2 Transport,10/23/2016 08:48:22 AM,16TH ST/MISSION ST,San Francisco,94103,B02,07,5236,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,9,Mission,"(37.7650513381945, -122.419668973861)",162970858-E07
032970413,E16,03085380,Medical Incident,10/24/2003,10/24/2003,10/24/2003 11:40:53 PM,10/24/2003 11:41:22 PM,10/24/2003 11:41:28 PM,10/24/2003 11:42:48 PM,10/24/2003 11:43:40 PM,,,Other,10/24/2003 11:54:23 PM,FILLMORE ST/LOMBARD ST,SF,94123,B04,16,3566,3,3,3,false,,1,ENGINE,2,4,2,Marina,"(37.7998429502723, -122.436046173981)",032970413-E16
151960302,77,15074616,Medical Incident,07/15/2015,07/14/2015,07/15/2015 03:50:09 AM,07/15/2015 03:51:26 AM,07/15/2015 03:52:11 AM,07/15/2015 03:52:18 AM,,,,Code 2 Transport,07/15/2015 04:04:57 AM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,South of Market,"(37.7816150265786, -122.40942036456)",151960302-77
020240345,E02,02007199,Medical Incident,01/24/2002,01/24/2002,01/24/2002 04:47:19 PM,01/24/2002 04:48:43 PM,01/24/2002 04:49:28 PM,01/24/2002 04:50:45 PM,01/24/2002 04:52:23 PM,,,Other,01/24/2002 05:09:51 PM,900 Block of WASHINGTON ST,SF,94108,B01,02,1331,3,3,3,false,,1,ENGINE,1,1,3,Chinatown,"(37.794945143819, -122.408499772009)",020240345-E02
121500295,E16,12049844,Structure Fire,05/29/2012,05/29/2012,05/29/2012 08:09:13 PM,05/29/2012 08:09:14 PM,05/29/2012 08:09:26 PM,05/29/2012 08:10:20 PM,05/29/2012 08:13:23 PM,,,No Merit,05/29/2012 08:13:43 PM,POLK ST/CHESTNUT ST,SF,94109,B01,16,3133,3,3,3,true,Alarm,1,ENGINE,1,1,2,Russian Hill,"(37.8024897363832, -122.423087806458)",121500295-E16
122090050,E21,12069340,Medical Incident,07/27/2012,07/26/2012,07/27/2012 04:42:40 AM,07/27/2012 04:44:48 AM,07/27/2012 04:46:48 AM,07/27/2012 04:48:05 AM,07/27/2012 04:53:59 AM,,,Other,07/27/2012 04:55:13 AM,2700 Block of MCALLISTER ST,SF,94118,B07,21,4556,2,2,2,true,Non Life-threatening,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.7754157859173, -122.457464674061)",122090050-E21
010750197,M05,01022702,Medical Incident,03/16/2001,03/16/2001,03/16/2001 10:49:38 AM,03/16/2001 10:51:18 AM,03/16/2001 10:51:49 AM,03/16/2001 10:52:27 AM,03/16/2001 11:06:36 AM,03/16/2001 11:15:32 AM,,Other,03/16/2001 11:31:55 AM,1000 Block of FRANKLIN ST,SF,94109,B02,03,3221,1,1,2,true,,1,MEDIC,1,2,5,Western Addition,"(37.7843237549349, -122.422723433199)",010750197-M05
113080081,96,11102239,Medical Incident,11/04/2011,11/04/2011,11/04/2011 08:34:09 AM,11/04/2011 08:35:03 AM,11/04/2011 08:35:29 AM,11/04/2011 08:35:47 AM,,,,Other,11/04/2011 08:39:26 AM,1000 Block of BUSH ST,SF,94109,B01,41,1542,3,3,3,true,,1,MEDIC,3,1,3,Nob Hill,"(37.7894788173025, -122.414561133158)",113080081-96
142623101,76,14091737,Medical Incident,09/19/2014,09/19/2014,09/19/2014 06:57:28 PM,09/19/2014 06:57:44 PM,09/19/2014 06:59:04 PM,09/19/2014 06:59:09 PM,09/19/2014 07:09:12 PM,09/19/2014 07:26:03 PM,09/19/2014 08:00:47 PM,Code 2 Transport,09/19/2014 08:23:45 PM,0 Block of POST ST,San Francisco,94104,B01,13,1236,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Financial District/South Beach,"(37.7890098642455, -122.403182793092)",142623101-76
170370566,59,17015995,Structure Fire,02/06/2017,02/05/2017,02/06/2017 07:05:26 AM,02/06/2017 07:05:26 AM,02/06/2017 07:11:46 AM,02/06/2017 07:12:10 AM,02/06/2017 07:19:40 AM,,,Fire,02/06/2017 07:31:13 AM,0 Block of CASTRO ST,San Francisco,94114,B05,06,0513,3,3,3,true,Alarm,1,MEDIC,3,5,8,Castro/Upper Market,"(37.7681974804348, -122.435640192922)",170370566-59
033610234,T16,03103572,Structure Fire,12/27/2003,12/27/2003,12/27/2003 03:57:43 PM,12/27/2003 03:57:44 PM,12/27/2003 03:58:12 PM,12/27/2003 03:58:35 PM,12/27/2003 03:58:50 PM,,,Other,12/27/2003 03:59:12 PM,CHESTNUT ST/PIERCE ST,SF,94123,B04,16,3661,3,3,3,false,,1,TRUCK,2,4,2,Marina,"(37.8004034299938, -122.439504170635)",033610234-T16
003130275,M18,00093874,Medical Incident,11/08/2000,11/08/2000,11/08/2000 11:06:37 PM,11/08/2000 11:09:03 PM,11/08/2000 11:09:16 PM,,11/08/2000 11:11:15 PM,11/08/2000 11:29:39 PM,11/08/2000 11:50:07 PM,Other,11/09/2000 12:13:27 AM,2500 Block of GREAT HWY,SF,94116,B08,23,7732,3,3,3,false,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7388917437721, -122.506486867622)",003130275-M18
071600074,61,07045712,Traffic Collision,06/09/2007,06/08/2007,06/09/2007 06:24:01 AM,06/09/2007 06:25:09 AM,06/09/2007 06:25:53 AM,,06/09/2007 06:28:30 AM,,,Patient Declined Transport,06/09/2007 06:30:44 AM,HARRISON ST/ESSEX ST,SF,94105,B03,35,2136,3,3,3,true,,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7851493081511, -122.394099271789)",071600074-61
171701758,56,17071760,Medical Incident,06/19/2017,06/19/2017,06/19/2017 12:56:30 PM,06/19/2017 12:57:24 PM,06/19/2017 01:00:44 PM,06/19/2017 01:01:12 PM,06/19/2017 01:17:59 PM,06/19/2017 01:31:38 PM,06/19/2017 01:50:15 PM,Code 2 Transport,06/19/2017 02:26:07 PM,0 Block of SPEAR ST,San Francisco,94105,B03,35,2115,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.793107178894, -122.394870688082)",171701758-56
012220382,T15,01068851,Structure Fire,08/10/2001,08/10/2001,08/10/2001 09:21:19 PM,08/10/2001 09:21:19 PM,08/10/2001 09:21:51 PM,08/10/2001 09:23:07 PM,,,,Other,08/10/2001 09:24:08 PM,GRAFTON AV/LEE AV,SF,94112,B09,15,8466,3,3,3,false,,1,TRUCK,2,9,11,Oceanview/Merced/Ingleside,"(37.720038193517, -122.454096160445)",012220382-T15
033480275,E19,03099755,Medical Incident,12/14/2003,12/14/2003,12/14/2003 02:41:15 PM,12/14/2003 02:43:04 PM,12/14/2003 02:44:16 PM,12/14/2003 02:47:03 PM,12/14/2003 02:48:26 PM,,,Other,12/14/2003 03:08:33 PM,4600 Block of OCEAN AVE,SF,94132,B08,19,8814,3,3,3,true,,1,ENGINE,2,8,7,Sunset/Parkside,"(37.7320092887112, -122.492708907365)",033480275-E19
051410043,M18,05037525,Medical Incident,05/21/2005,05/20/2005,05/21/2005 03:24:44 AM,05/21/2005 03:26:10 AM,05/21/2005 03:26:21 AM,05/21/2005 03:28:09 AM,05/21/2005 03:36:31 AM,,,SFPD,05/21/2005 03:57:39 AM,9TH AV/IRVING ST,SF,94122,B08,22,7333,2,2,2,true,,1,MEDIC,1,7,5,Inner Sunset,"(37.7640369903775, -122.466310621016)",051410043-M18
110730260,E39,11024067,Medical Incident,03/14/2011,03/14/2011,03/14/2011 03:30:05 PM,03/14/2011 03:31:13 PM,03/14/2011 03:32:32 PM,03/14/2011 03:33:40 PM,03/14/2011 03:38:49 PM,,,Other,03/14/2011 03:50:39 PM,19TH AV/ORTEGA ST,SF,94116,B08,40,7421,3,3,3,true,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7523785986376, -122.476292239944)",110730260-E39
141060282,83,14035820,Medical Incident,04/16/2014,04/16/2014,04/16/2014 02:47:37 PM,04/16/2014 02:49:59 PM,04/16/2014 02:50:06 PM,04/16/2014 02:50:14 PM,04/16/2014 02:56:20 PM,04/16/2014 04:01:32 PM,04/16/2014 04:01:56 PM,Code 2 Transport,04/16/2014 04:01:59 PM,1400 Block of TAYLOR ST,SAN FRANCISCO,94133,B01,02,1443,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,1,3,Nob Hill,"(37.7956320137041, -122.413345327793)",141060282-83
003540060,T05,00105675,Alarms,12/19/2000,12/19/2000,12/19/2000 08:22:04 AM,12/19/2000 08:23:12 AM,12/19/2000 08:24:00 AM,12/19/2000 08:25:17 AM,12/19/2000 08:26:40 AM,,,Other,12/19/2000 08:32:16 AM,1100 Block of SCOTT ST,SF,94115,B05,05,4133,3,3,3,false,,1,TRUCK,2,5,5,Western Addition,"(37.7803432529788, -122.437097623047)",003540060-T05
050300239,T11,05008103,Structure Fire,01/30/2005,01/30/2005,01/30/2005 04:09:21 PM,01/30/2005 04:11:53 PM,01/30/2005 04:12:13 PM,01/30/2005 04:13:43 PM,01/30/2005 04:23:26 PM,,,Other,01/30/2005 04:31:47 PM,2600 Block of MISSION ST,SF,94110,B06,07,5472,3,3,3,false,,1,TRUCK,10,6,9,Mission,"(37.7546325890357, -122.41873973942)",050300239-T11
093210200,93,09097236,Medical Incident,11/17/2009,11/17/2009,11/17/2009 12:43:07 PM,11/17/2009 12:44:44 PM,11/17/2009 12:45:40 PM,11/17/2009 12:46:17 PM,11/17/2009 12:50:06 PM,11/17/2009 01:04:39 PM,,Code 2 Transport,11/17/2009 02:01:30 PM,1100 Block of MARKET ST,SF,94102,B03,01,1455,3,3,3,true,,1,MEDIC,2,2,6,Tenderloin,"(37.7807642254398, -122.412320907436)",093210200-93
020530383,93,02015982,Medical Incident,02/22/2002,02/22/2002,02/22/2002 06:13:18 PM,02/22/2002 06:15:06 PM,02/22/2002 06:15:59 PM,02/22/2002 06:16:30 PM,02/22/2002 06:18:30 PM,02/22/2002 06:26:43 PM,02/22/2002 06:34:19 PM,Other,02/22/2002 06:54:20 PM,700 Block of LARKIN ST,SF,94109,B04,03,1642,3,3,3,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7844637837491, -122.417824560275)",020530383-93
162301832,T03,16090595,Medical Incident,08/17/2016,08/17/2016,08/17/2016 01:00:03 PM,08/17/2016 01:01:07 PM,08/17/2016 01:02:03 PM,08/17/2016 01:06:29 PM,08/17/2016 01:06:29 PM,,,Code 2 Transport,08/17/2016 01:09:09 PM,300 Block of ELLIS ST,San Francisco,94102,B03,03,1461,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,3,6,Tenderloin,"(37.7850246606887, -122.411971890566)",162301832-T03
160283220,76,16011203,Medical Incident,01/28/2016,01/28/2016,01/28/2016 06:40:00 PM,01/28/2016 06:40:00 PM,01/28/2016 06:41:04 PM,01/28/2016 06:41:15 PM,01/28/2016 07:07:57 PM,01/28/2016 07:28:53 PM,01/28/2016 07:38:57 PM,Code 2 Transport,01/28/2016 08:08:14 PM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,San Francisco,94112,B09,15,8276,2,2,2,true,Non Life-threatening,1,MEDIC,1,9,11,Outer Mission,"(37.7258249736518, -122.442324422614)",160283220-76
031100104,RC4,03031687,Traffic Collision,04/20/2003,04/20/2003,04/20/2003 09:26:44 AM,04/20/2003 09:29:09 AM,04/20/2003 09:31:46 AM,,04/20/2003 09:38:38 AM,,,Other,04/20/2003 09:37:15 AM,100 Block of MENDELL ST,SF,94124,B10,25,6465,1,3,3,false,,1,RESCUE CAPTAIN,4,10,10,Bayview Hunters Point,"(37.7431649082044, -122.383556544309)",031100104-RC4
091030232,E10,09030348,Medical Incident,04/13/2009,04/13/2009,04/13/2009 03:31:33 PM,04/13/2009 03:33:33 PM,04/13/2009 03:33:49 PM,,,,,Other,04/13/2009 03:34:29 PM,2200 Block of GEARY BLVD,SF,94115,B05,10,4154,3,3,3,true,,1,ENGINE,2,5,5,Japantown,"(37.7833263288474, -122.44032487616)",091030232-E10
150893349,E31,15034093,Medical Incident,03/30/2015,03/30/2015,03/30/2015 09:39:18 PM,03/30/2015 09:40:54 PM,03/30/2015 09:41:52 PM,03/30/2015 09:43:02 PM,03/30/2015 09:45:32 PM,,,Patient Declined Transport,03/30/2015 09:57:13 PM,200 Block of 8TH AVE,San Francisco,94118,B07,31,7136,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,"(37.7837793910424, -122.466697645452)",150893349-E31
